rentalline_id,transaction_id,inventory_id,line_price,vat
91036,6696,222,27.00,5.40
91037,21621,4072,24.00,4.80
91038,27889,12356,22.00,4.40
91039,10333,10285,25.00,5.00
91040,32017,1792,4.00,0.80
91041,1756,4510,6.00,1.20
91042,5183,11919,75.00,15.00
91043,19722,3555,16.00,3.20
91044,13001,9420,25.00,5.00
91045,34405,11788,5.00,1.00
91046,15141,7221,22.00,4.40
91047,7475,11805,5.00,1.00
91048,25864,4337,105.00,21.00
91049,7051,9125,6.00,1.20
91050,34898,12592,36.00,7.20
91051,30490,897,15.00,3.00
91052,32722,11361,16.00,3.20
91053,8535,11947,4.00,0.80
91054,27185,11325,4.00,0.80
91055,12980,4163,6.00,1.20
91056,15947,7774,18.00,3.60
91057,35754,1550,24.00,4.80
91058,23798,106,36.00,7.20
91059,38162,13227,16.00,3.20
91060,7527,13131,44.00,8.80
91061,21663,13320,18.00,3.60
91062,3658,8518,10.00,2.00
91063,20243,9709,8.00,1.60
91064,33337,806,18.00,3.60
91065,14731,6824,4.00,0.80
91066,4030,285,45.00,9.00
91067,28705,7876,15.00,3.00
91068,27051,2131,35.00,7.00
91069,14360,11121,10.00,2.00
91070,2730,6363,16.00,3.20
91071,17960,7403,16.00,3.20
91072,10435,5041,4.00,0.80
91073,15853,6459,24.00,4.80
91074,4629,6632,18.00,3.60
91075,14613,14404,20.00,4.00
91076,742,11853,20.00,4.00
91077,3555,3763,22.00,4.40
91078,21240,525,4.00,0.80
91079,21604,12338,44.00,8.80
91080,37543,8077,18.00,3.60
91081,31743,4349,5.00,1.00
91082,8878,11670,70.00,14.00
91083,11470,5777,30.00,6.00
91084,9601,14944,35.00,7.00
91085,6391,3152,12.00,2.40
91086,6380,14363,22.00,4.40
91087,5762,2684,4.00,0.80
91088,7235,5053,30.00,6.00
91089,25600,14891,30.00,6.00
91090,36179,10318,25.00,5.00
91091,13596,5923,70.00,14.00
91092,20906,9562,44.00,8.80
91093,28482,13192,60.00,12.00
91094,9631,9281,15.00,3.00
91095,9327,12505,4.50,0.90
91096,37319,11674,18.00,3.60
91097,10995,230,25.00,5.00
91098,11118,8289,54.00,10.80
91099,7131,10047,12.00,2.40
91100,9883,13511,12.00,2.40
91101,35728,12928,40.00,8.00
91102,30874,4831,4.00,0.80
91103,11752,6082,5.00,1.00
91104,6163,9209,8.00,1.60
91105,13754,3334,90.00,18.00
91106,11615,6023,45.00,9.00
91107,21979,14247,50.00,10.00
91108,32913,7063,15.00,3.00
91109,7932,8148,20.00,4.00
91110,10558,6306,5.00,1.00
91111,24350,11794,15.00,3.00
91112,38507,2370,10.00,2.00
91113,31063,4099,18.00,3.60
91114,8894,3888,12.00,2.40
91115,15126,1027,50.00,10.00
91116,33877,1450,8.00,1.60
91117,33369,10299,6.00,1.20
91118,39186,8090,15.00,3.00
91119,13532,10709,75.00,15.00
91120,22970,4158,18.00,3.60
91121,35254,1414,24.00,4.80
91122,38422,2599,18.00,3.60
91123,77,14457,25.00,5.00
91124,2081,12039,16.00,3.20
91125,11675,6457,30.00,6.00
91126,37962,5645,2.00,0.40
91127,34398,3595,10.00,2.00
91128,9893,11736,15.00,3.00
91129,24178,14407,22.00,4.40
91130,38501,6707,32.00,6.40
91131,38409,7419,36.00,7.20
91132,5518,12787,30.00,6.00
91133,31151,3946,60.00,12.00
91134,25499,1380,36.00,7.20
91135,26508,3466,6.00,1.20
91136,264,811,16.00,3.20
91137,32602,764,36.00,7.20
91138,16538,4101,10.00,2.00
91139,7131,10779,18.00,3.60
91140,26808,12352,18.00,3.60
91141,26566,7738,30.00,6.00
91142,9182,1379,6.00,1.20
91143,34104,4953,25.00,5.00
91144,38298,14981,15.00,3.00
91145,1964,3614,20.00,4.00
91146,1862,8236,18.00,3.60
91147,16040,13840,16.00,3.20
91148,28475,3914,9.00,1.80
91149,4170,11103,10.00,2.00
91150,5983,1503,5.00,1.00
91151,4731,12081,60.00,12.00
91152,19308,12480,6.00,1.20
91153,14227,4067,15.00,3.00
91154,21925,9632,54.00,10.80
91155,9204,2309,32.00,6.40
91156,39587,4831,4.00,0.80
91157,20196,9181,8.00,1.60
91158,14453,194,30.00,6.00
91159,30733,3302,37.50,7.50
91160,7795,337,4.00,0.80
91161,38032,14162,8.00,1.60
91162,1583,4586,18.00,3.60
91163,35500,3150,15.00,3.00
91164,32167,9894,30.00,6.00
91165,38411,11835,37.50,7.50
91166,23000,6477,15.00,3.00
91167,13697,377,33.00,6.60
91168,25055,3105,7.50,1.50
91169,31813,13631,10.00,2.00
91170,4421,5666,25.00,5.00
91171,16453,3482,75.00,15.00
91172,24519,2821,22.00,4.40
91173,8102,8224,36.00,7.20
91174,39990,527,18.00,3.60
91175,8092,6147,66.00,13.20
91176,19840,11249,5.00,1.00
91177,30540,2823,30.00,6.00
91178,12318,8610,6.00,1.20
91179,29315,7179,50.00,10.00
91180,4619,13714,12.00,2.40
91181,25846,540,36.00,7.20
91182,5097,4818,24.00,4.80
91183,3877,11585,30.00,6.00
91184,17408,5766,6.00,1.20
91185,4038,14802,16.00,3.20
91186,11094,9437,15.00,3.00
91187,1573,2353,4.00,0.80
91188,31028,14107,25.00,5.00
91189,22937,10666,16.00,3.20
91190,8905,7666,18.00,3.60
91191,5874,5391,7.50,1.50
91192,26437,2207,25.00,5.00
91193,24205,2604,12.00,2.40
91194,11815,641,2.00,0.40
91195,16401,2448,27.00,5.40
91196,4419,2546,8.00,1.60
91197,1764,12592,18.00,3.60
91198,10570,9121,4.00,0.80
91199,3342,6624,27.00,5.40
91200,23056,12250,70.00,14.00
91201,17957,9908,16.00,3.20
91202,14301,367,12.00,2.40
91203,30577,8025,4.00,0.80
91204,1328,5020,10.00,2.00
91205,32156,3838,3.00,0.60
91206,4188,3581,90.00,18.00
91207,24546,14540,6.00,1.20
91208,33051,5762,4.00,0.80
91209,7543,4264,27.00,5.40
91210,1460,11684,22.00,4.40
91211,32101,9475,22.00,4.40
91212,21691,13145,24.00,4.80
91213,20227,10374,4.00,0.80
91214,1370,14248,7.50,1.50
91215,18534,1890,54.00,10.80
91216,38323,5423,12.00,2.40
91217,29656,11065,9.00,1.80
91218,17068,12967,20.00,4.00
91219,4358,11001,30.00,6.00
91220,31524,13231,45.00,9.00
91221,8179,484,3.00,0.60
91222,17925,11126,25.00,5.00
91223,23862,13616,37.50,7.50
91224,29385,1136,4.00,0.80
91225,4122,9582,12.00,2.40
91226,30814,5143,90.00,18.00
91227,7364,12036,3.00,0.60
91228,23076,13030,45.00,9.00
91229,3802,6720,8.00,1.60
91230,6905,2399,12.00,2.40
91231,25028,6178,18.00,3.60
91232,3045,7359,33.00,6.60
91233,18017,4728,15.00,3.00
91234,23737,5872,18.00,3.60
91235,26412,5752,10.00,2.00
91236,14157,11600,6.00,1.20
91237,12810,8475,2.00,0.40
91238,19077,13785,37.50,7.50
91239,35064,1718,18.00,3.60
91240,39867,4333,12.00,2.40
91241,11205,1118,6.00,1.20
91242,32170,14914,18.00,3.60
91243,37858,4848,15.00,3.00
91244,26173,11974,22.00,4.40
91245,25445,11460,30.00,6.00
91246,33411,13871,90.00,18.00
91247,22573,2329,12.00,2.40
91248,34280,6029,6.00,1.20
91249,34012,7528,54.00,10.80
91250,13243,10577,25.00,5.00
91251,22651,9201,30.00,6.00
91252,9465,2622,12.00,2.40
91253,20307,2702,18.00,3.60
91254,3630,7314,8.00,1.60
91255,23486,8284,54.00,10.80
91256,6073,2987,20.00,4.00
91257,1386,6009,27.00,5.40
91258,10478,3500,18.00,3.60
91259,36788,3389,18.00,3.60
91260,17719,3669,15.00,3.00
91261,25557,7723,12.00,2.40
91262,25828,3598,3.00,0.60
91263,29114,9804,66.00,13.20
91264,15279,8296,9.00,1.80
91265,30252,8634,12.00,2.40
91266,38564,5860,12.00,2.40
91267,35655,14201,5.00,1.00
91268,15152,11158,6.00,1.20
91269,36805,9425,35.00,7.00
91270,36309,1525,15.00,3.00
91271,11663,6855,18.00,3.60
91272,32543,1277,52.50,10.50
91273,16335,751,24.00,4.80
91274,8382,403,24.00,4.80
91275,27330,10011,30.00,6.00
91276,8516,11707,20.00,4.00
91277,21149,7887,4.00,0.80
91278,33567,4579,30.00,6.00
91279,32052,13142,35.00,7.00
91280,31618,400,36.00,7.20
91281,14177,14441,4.00,0.80
91282,24231,2861,22.00,4.40
91283,782,68,4.00,0.80
91284,7972,13408,35.00,7.00
91285,34613,10093,30.00,6.00
91286,1164,7250,18.00,3.60
91287,30152,1462,30.00,6.00
91288,23166,4513,20.00,4.00
91289,24835,615,20.00,4.00
91290,22153,4340,6.00,1.20
91291,11563,311,40.00,8.00
91292,29135,637,22.00,4.40
91293,29181,12845,12.00,2.40
91294,22904,8489,25.00,5.00
91295,21495,14205,16.00,3.20
91296,17221,739,7.50,1.50
91297,19357,13269,10.00,2.00
91298,32923,6325,25.00,5.00
91299,22746,11569,30.00,6.00
91300,28583,9080,18.00,3.60
91301,34926,2664,2.00,0.40
91302,30163,8428,3.00,0.60
91303,25616,4533,66.00,13.20
91304,21838,13450,15.00,3.00
91305,26646,11387,4.00,0.80
91306,9079,646,3.00,0.60
91307,28963,11680,27.00,5.40
91308,1618,2230,15.00,3.00
91309,32809,3871,30.00,6.00
91310,34828,7635,27.00,5.40
91311,18494,7523,30.00,6.00
91312,18945,4693,12.00,2.40
91313,37828,2048,33.00,6.60
91314,37112,9165,27.00,5.40
91315,12428,6836,37.50,7.50
91316,22440,999,7.50,1.50
91317,22696,7145,35.00,7.00
91318,2471,1835,16.00,3.20
91319,23094,4599,12.00,2.40
91320,24186,10284,10.00,2.00
91321,18056,3411,90.00,18.00
91322,39452,4879,7.50,1.50
91323,4828,9775,2.00,0.40
91324,9830,11861,3.00,0.60
91325,33950,1308,8.00,1.60
91326,17972,14823,16.00,3.20
91327,28537,11081,25.00,5.00
91328,17070,9321,48.00,9.60
91329,922,10301,18.00,3.60
91330,8028,11475,2.00,0.40
91331,34623,8845,10.00,2.00
91332,17398,7310,24.00,4.80
91333,29109,4575,10.00,2.00
91334,14202,3402,25.00,5.00
91335,20490,8070,54.00,10.80
91336,36196,14201,5.00,1.00
91337,37324,11965,24.00,4.80
91338,28849,943,4.00,0.80
91339,14074,8420,10.00,2.00
91340,2942,4106,60.00,12.00
91341,22208,11852,12.00,2.40
91342,20199,10732,45.00,9.00
91343,15555,2709,36.00,7.20
91344,23821,10352,32.00,6.40
91345,17684,14143,35.00,7.00
91346,3327,9929,5.00,1.00
91347,5622,12311,36.00,7.20
91348,35353,6728,36.00,7.20
91349,32386,11042,4.00,0.80
91350,25744,11257,10.00,2.00
91351,27454,8484,15.00,3.00
91352,22842,11818,30.00,6.00
91353,6322,168,12.00,2.40
91354,22355,6736,18.00,3.60
91355,7070,145,6.00,1.20
91356,13118,9871,24.00,4.80
91357,18554,7169,27.00,5.40
91358,3747,9873,75.00,15.00
91359,17869,6217,5.00,1.00
91360,26541,6470,8.00,1.60
91361,28445,14218,75.00,15.00
91362,11023,2606,20.00,4.00
91363,39351,6089,4.00,0.80
91364,19710,3591,30.00,6.00
91365,18267,1294,15.00,3.00
91366,36400,5423,36.00,7.20
91367,12936,1429,2.00,0.40
91368,25025,2339,8.00,1.60
91369,3555,2042,27.00,5.40
91370,36735,7902,18.00,3.60
91371,11018,14694,5.00,1.00
91372,13549,6398,35.00,7.00
91373,39089,2142,27.00,5.40
91374,11144,12659,8.00,1.60
91375,3416,5011,22.00,4.40
91376,29551,12827,12.00,2.40
91377,2626,12858,35.00,7.00
91378,30479,10558,2.00,0.40
91379,577,12342,22.00,4.40
91380,2003,1615,35.00,7.00
91381,31231,3986,18.00,3.60
91382,16184,11505,36.00,7.20
91383,25581,5428,27.00,5.40
91384,26644,2207,37.50,7.50
91385,36909,6526,10.00,2.00
91386,5841,3901,20.00,4.00
91387,22279,10755,20.00,4.00
91388,37639,8257,54.00,10.80
91389,22992,10930,18.00,3.60
91390,18137,8685,3.00,0.60
91391,1486,6759,5.00,1.00
91392,31643,994,3.00,0.60
91393,28287,10083,50.00,10.00
91394,990,9704,27.00,5.40
91395,5505,7145,52.50,10.50
91396,1800,6739,12.00,2.40
91397,23107,653,10.00,2.00
91398,32889,5326,35.00,7.00
91399,19806,14996,60.00,12.00
91400,17137,53,22.00,4.40
91401,39615,7010,12.00,2.40
91402,13467,396,30.00,6.00
91403,19679,2737,18.00,3.60
91404,20180,9228,45.00,9.00
91405,10213,3169,66.00,13.20
91406,346,10059,27.00,5.40
91407,11207,11181,105.00,21.00
91408,22955,11483,32.00,6.40
91409,35303,10138,12.00,2.40
91410,20780,301,30.00,6.00
91411,15450,4310,60.00,12.00
91412,17763,7206,16.00,3.20
91413,9817,13842,2.00,0.40
91414,4633,5212,3.00,0.60
91415,28959,13517,12.00,2.40
91416,21638,9601,45.00,9.00
91417,6528,903,52.50,10.50
91418,36681,3540,18.00,3.60
91419,27473,9215,5.00,1.00
91420,32327,10535,45.00,9.00
91421,33652,14181,75.00,15.00
91422,1538,11754,12.00,2.40
91423,27454,7429,4.00,0.80
91424,26292,2532,16.00,3.20
91425,31006,6230,36.00,7.20
91426,39771,5144,10.00,2.00
91427,20471,6068,4.00,0.80
91428,25997,4541,8.00,1.60
91429,38962,6766,4.00,0.80
91430,34867,6610,12.00,2.40
91431,23000,11599,22.50,4.50
91432,13858,9460,20.00,4.00
91433,4736,11557,4.00,0.80
91434,10533,6708,12.00,2.40
91435,36414,9888,22.00,4.40
91436,23213,7691,37.50,7.50
91437,15714,9135,25.00,5.00
91438,9496,14178,15.00,3.00
91439,25675,1354,24.00,4.80
91440,11566,6390,12.00,2.40
91441,8734,3546,10.00,2.00
91442,27116,936,10.00,2.00
91443,25066,8826,24.00,4.80
91444,21562,12777,3.00,0.60
91445,33271,8417,33.00,6.60
91446,17252,10311,20.00,4.00
91447,22191,9245,10.00,2.00
91448,33304,14540,6.00,1.20
91449,17218,5648,6.00,1.20
91450,11854,7682,4.00,0.80
91451,31570,9676,16.00,3.20
91452,29041,13218,20.00,4.00
91453,27472,2362,10.00,2.00
91454,13582,10746,3.00,0.60
91455,26254,679,35.00,7.00
91456,9280,2191,4.00,0.80
91457,34672,2117,6.00,1.20
91458,12187,13990,25.00,5.00
91459,3054,9365,60.00,12.00
91460,32417,10165,18.00,3.60
91461,3219,13192,60.00,12.00
91462,17806,664,25.00,5.00
91463,24412,14150,18.00,3.60
91464,5841,10759,4.00,0.80
91465,22615,823,24.00,4.80
91466,14245,4817,20.00,4.00
91467,5938,8483,4.50,0.90
91468,22360,9469,9.00,1.80
91469,23792,4857,50.00,10.00
91470,37071,634,7.50,1.50
91471,25347,5578,18.00,3.60
91472,10335,7584,30.00,6.00
91473,5024,6905,3.00,0.60
91474,19398,13977,3.00,0.60
91475,10387,13019,30.00,6.00
91476,30150,3440,36.00,7.20
91477,9301,5026,16.00,3.20
91478,39526,10138,12.00,2.40
91479,35691,8528,30.00,6.00
91480,35348,3758,20.00,4.00
91481,14858,9559,44.00,8.80
91482,34226,5722,15.00,3.00
91483,20332,9617,4.00,0.80
91484,4003,7395,24.00,4.80
91485,4095,7994,16.00,3.20
91486,36227,8536,18.00,3.60
91487,19512,13238,52.50,10.50
91488,39320,6693,9.00,1.80
91489,25034,13351,5.00,1.00
91490,25396,6651,30.00,6.00
91491,32269,746,4.50,0.90
91492,6384,10892,10.00,2.00
91493,24969,5648,6.00,1.20
91494,20367,7512,3.00,0.60
91495,11462,7021,4.00,0.80
91496,19599,5672,30.00,6.00
91497,36640,5898,18.00,3.60
91498,4896,14512,4.00,0.80
91499,38690,10439,30.00,6.00
91500,20772,5184,37.50,7.50
91501,16609,12830,12.00,2.40
91502,20165,3424,25.00,5.00
91503,7688,8764,10.00,2.00
91504,32115,11190,6.00,1.20
91505,638,6061,75.00,15.00
91506,21907,4219,12.00,2.40
91507,28514,5678,12.00,2.40
91508,24724,8163,36.00,7.20
91509,2197,4861,40.00,8.00
91510,378,6992,16.00,3.20
91511,34080,9716,16.00,3.20
91512,35965,6893,66.00,13.20
91513,24174,4076,18.00,3.60
91514,4925,5768,12.00,2.40
91515,20291,7669,18.00,3.60
91516,5334,935,30.00,6.00
91517,7247,8143,3.00,0.60
91518,10850,3906,70.00,14.00
91519,37999,2122,16.00,3.20
91520,34790,1387,10.00,2.00
91521,1863,6726,27.00,5.40
91522,19556,3473,22.00,4.40
91523,12405,14191,52.50,10.50
91524,31953,1099,25.00,5.00
91525,11634,10187,4.00,0.80
91526,28940,7056,60.00,12.00
91527,894,14226,10.00,2.00
91528,5281,3009,6.00,1.20
91529,15186,6942,6.00,1.20
91530,19535,11360,22.00,4.40
91531,21592,1936,10.00,2.00
91532,19981,10614,36.00,7.20
91533,4118,7171,2.00,0.40
91534,12024,3481,33.00,6.60
91535,26933,2046,4.00,0.80
91536,12195,8688,18.00,3.60
91537,20170,5856,33.00,6.60
91538,14186,2492,6.00,1.20
91539,4583,14547,9.00,1.80
91540,23398,12368,10.00,2.00
91541,24165,7598,10.00,2.00
91542,10164,14206,24.00,4.80
91543,30282,1253,30.00,6.00
91544,773,9775,6.00,1.20
91545,15019,14857,24.00,4.80
91546,12617,13548,12.00,2.40
91547,10488,12761,18.00,3.60
91548,16826,14507,4.00,0.80
91549,28938,3618,3.00,0.60
91550,13318,10722,75.00,15.00
91551,37095,2193,4.00,0.80
91552,18208,6020,20.00,4.00
91553,28807,4826,50.00,10.00
91554,30118,5901,15.00,3.00
91555,3602,4332,18.00,3.60
91556,15009,585,15.00,3.00
91557,39738,11070,8.00,1.60
91558,34407,9910,6.00,1.20
91559,29050,4404,32.00,6.40
91560,27704,12717,27.00,5.40
91561,25161,2091,15.00,3.00
91562,25058,6587,30.00,6.00
91563,6036,4092,35.00,7.00
91564,6795,10162,3.00,0.60
91565,30203,9727,35.00,7.00
91566,34943,12691,18.00,3.60
91567,39250,8154,90.00,18.00
91568,32749,10543,10.00,2.00
91569,15844,10132,36.00,7.20
91570,5867,3686,8.00,1.60
91571,13152,14006,22.00,4.40
91572,5480,12731,8.00,1.60
91573,14366,127,54.00,10.80
91574,33806,12775,15.00,3.00
91575,36535,6414,18.00,3.60
91576,30628,14564,6.00,1.20
91577,7170,12203,22.00,4.40
91578,11998,12656,33.00,6.60
91579,13081,7071,40.00,8.00
91580,11420,12857,25.00,5.00
91581,10424,1778,12.00,2.40
91582,39727,1916,35.00,7.00
91583,23842,2399,6.00,1.20
91584,5530,3447,8.00,1.60
91585,1217,12873,33.00,6.60
91586,19990,14706,20.00,4.00
91587,2394,13105,35.00,7.00
91588,8153,12334,35.00,7.00
91589,20810,10561,15.00,3.00
91590,29662,14497,9.00,1.80
91591,23710,6045,25.00,5.00
91592,36229,13558,4.00,0.80
91593,17909,2962,15.00,3.00
91594,37608,9424,15.00,3.00
91595,6819,11716,52.50,10.50
91596,31446,102,9.00,1.80
91597,30150,1350,4.00,0.80
91598,24479,6811,15.00,3.00
91599,22052,12891,15.00,3.00
91600,31335,4166,12.00,2.40
91601,10602,3963,30.00,6.00
91602,9643,12601,30.00,6.00
91603,23787,846,12.00,2.40
91604,15355,5851,22.00,4.40
91605,14579,2208,4.00,0.80
91606,26222,12018,7.50,1.50
91607,8371,8581,70.00,14.00
91608,36674,5099,20.00,4.00
91609,30857,5703,15.00,3.00
91610,29680,3690,22.00,4.40
91611,25329,11541,16.00,3.20
91612,20282,6605,18.00,3.60
91613,14542,1829,18.00,3.60
91614,35642,6330,48.00,9.60
91615,17324,6280,30.00,6.00
91616,34426,9312,25.00,5.00
91617,17851,6561,18.00,3.60
91618,7576,4131,15.00,3.00
91619,8290,9809,27.00,5.40
91620,22357,2337,25.00,5.00
91621,18693,793,15.00,3.00
91622,20650,8965,30.00,6.00
91623,18526,5123,27.00,5.40
91624,9755,13506,30.00,6.00
91625,14980,7377,35.00,7.00
91626,24130,7202,18.00,3.60
91627,12070,10810,4.00,0.80
91628,7564,10783,6.00,1.20
91629,12252,7155,8.00,1.60
91630,38707,670,5.00,1.00
91631,24678,4440,25.00,5.00
91632,14565,2365,6.00,1.20
91633,21727,5371,18.00,3.60
91634,12783,5444,60.00,12.00
91635,9333,6942,6.00,1.20
91636,20536,4338,12.00,2.40
91637,16111,12274,5.00,1.00
91638,19271,14515,75.00,15.00
91639,30022,12869,35.00,7.00
91640,2370,1870,10.00,2.00
91641,14735,3583,60.00,12.00
91642,7186,14216,52.50,10.50
91643,28961,11570,18.00,3.60
91644,27431,2353,6.00,1.20
91645,25270,11647,60.00,12.00
91646,6148,780,18.00,3.60
91647,1992,9721,36.00,7.20
91648,10993,14052,50.00,10.00
91649,39127,10114,6.00,1.20
91650,2476,8268,18.00,3.60
91651,23833,8595,66.00,13.20
91652,22981,2736,12.00,2.40
91653,20304,14240,20.00,4.00
91654,24620,8646,15.00,3.00
91655,29434,9676,48.00,9.60
91656,32362,5460,8.00,1.60
91657,21199,1236,18.00,3.60
91658,6552,5207,6.00,1.20
91659,34344,686,50.00,10.00
91660,36299,11743,30.00,6.00
91661,2979,7487,10.00,2.00
91662,7157,379,4.00,0.80
91663,990,14136,33.00,6.60
91664,23879,14517,54.00,10.80
91665,3018,11834,30.00,6.00
91666,28716,9115,32.00,6.40
91667,27522,3455,30.00,6.00
91668,37449,2993,5.00,1.00
91669,4561,12916,33.00,6.60
91670,37395,9058,10.00,2.00
91671,29742,12038,36.00,7.20
91672,12438,7521,35.00,7.00
91673,31791,2039,12.00,2.40
91674,13262,501,22.50,4.50
91675,25938,3432,50.00,10.00
91676,2791,5647,35.00,7.00
91677,9695,11674,18.00,3.60
91678,25209,13395,12.00,2.40
91679,33150,3320,16.00,3.20
91680,9704,9599,30.00,6.00
91681,7727,13499,2.00,0.40
91682,28066,10690,3.00,0.60
91683,7445,9940,10.00,2.00
91684,19197,9827,16.00,3.20
91685,37216,9014,44.00,8.80
91686,33116,2346,45.00,9.00
91687,3068,5733,6.00,1.20
91688,29801,9946,16.00,3.20
91689,5330,2594,12.00,2.40
91690,1102,4313,52.50,10.50
91691,17885,12064,30.00,6.00
91692,14665,10111,30.00,6.00
91693,11909,7078,22.00,4.40
91694,39511,8066,20.00,4.00
91695,1826,11055,4.00,0.80
91696,31581,5549,90.00,18.00
91697,35529,6358,9.00,1.80
91698,1164,6204,6.00,1.20
91699,37676,6995,70.00,14.00
91700,11858,14186,27.00,5.40
91701,9340,1222,25.00,5.00
91702,25102,1668,3.00,0.60
91703,7642,1060,27.00,5.40
91704,19676,4120,2.00,0.40
91705,26513,9354,27.00,5.40
91706,39286,11016,20.00,4.00
91707,15251,6175,22.50,4.50
91708,13103,1670,12.00,2.40
91709,6775,6341,20.00,4.00
91710,38419,14269,75.00,15.00
91711,28585,6065,30.00,6.00
91712,10020,5899,12.00,2.40
91713,12573,5599,15.00,3.00
91714,468,60,18.00,3.60
91715,36226,11961,5.00,1.00
91716,29564,13582,24.00,4.80
91717,2030,9861,66.00,13.20
91718,2638,12467,30.00,6.00
91719,15612,9115,16.00,3.20
91720,8811,3805,70.00,14.00
91721,9949,12007,4.00,0.80
91722,16651,5489,30.00,6.00
91723,24206,12978,35.00,7.00
91724,19717,12862,8.00,1.60
91725,26569,14172,15.00,3.00
91726,22110,14704,22.00,4.40
91727,20833,7692,12.00,2.40
91728,10284,9507,2.00,0.40
91729,1022,13420,30.00,6.00
91730,38999,4010,20.00,4.00
91731,1888,11482,45.00,9.00
91732,14772,6997,27.00,5.40
91733,13634,3670,15.00,3.00
91734,33257,5991,3.00,0.60
91735,24629,7059,8.00,1.60
91736,20155,6341,20.00,4.00
91737,34738,8371,10.00,2.00
91738,34516,4548,8.00,1.60
91739,19950,12164,30.00,6.00
91740,4682,90,18.00,3.60
91741,27223,12877,10.00,2.00
91742,34724,5854,8.00,1.60
91743,6873,71,8.00,1.60
91744,8925,8317,35.00,7.00
91745,7541,5951,20.00,4.00
91746,33736,3896,70.00,14.00
91747,23179,12994,22.00,4.40
91748,12451,4675,6.00,1.20
91749,16884,6260,33.00,6.60
91750,7482,6898,3.00,0.60
91751,9878,7198,3.00,0.60
91752,7452,8912,32.00,6.40
91753,3617,7999,20.00,4.00
91754,22825,3727,20.00,4.00
91755,11665,9159,30.00,6.00
91756,22550,128,60.00,12.00
91757,35028,13524,60.00,12.00
91758,36575,1306,60.00,12.00
91759,36568,9685,15.00,3.00
91760,28232,14628,24.00,4.80
91761,5905,303,15.00,3.00
91762,14658,10676,60.00,12.00
91763,30790,10663,25.00,5.00
91764,24604,7239,6.00,1.20
91765,30029,9851,50.00,10.00
91766,308,9513,6.00,1.20
91767,11017,1906,24.00,4.80
91768,5832,585,15.00,3.00
91769,1022,7987,25.00,5.00
91770,33854,7181,15.00,3.00
91771,38501,11948,35.00,7.00
91772,19141,14896,36.00,7.20
91773,1373,10765,30.00,6.00
91774,14632,10099,18.00,3.60
91775,37701,13951,36.00,7.20
91776,35269,13355,75.00,15.00
91777,34650,12036,9.00,1.80
91778,37792,2753,4.00,0.80
91779,20291,12983,24.00,4.80
91780,28955,7930,25.00,5.00
91781,26872,7736,25.00,5.00
91782,25490,14228,12.00,2.40
91783,2522,7279,30.00,6.00
91784,3934,8153,48.00,9.60
91785,14747,2493,12.00,2.40
91786,16464,14291,60.00,12.00
91787,27791,13164,12.00,2.40
91788,12709,1435,36.00,7.20
91789,11596,7096,15.00,3.00
91790,24163,11061,4.00,0.80
91791,13086,133,9.00,1.80
91792,4478,3457,6.00,1.20
91793,29963,345,66.00,13.20
91794,39447,5826,25.00,5.00
91795,19886,10621,6.00,1.20
91796,28708,8814,3.00,0.60
91797,11311,10266,45.00,9.00
91798,23834,4490,22.00,4.40
91799,23106,4892,16.00,3.20
91800,2929,7869,24.00,4.80
91801,38421,6378,70.00,14.00
91802,18630,12570,16.00,3.20
91803,25510,9424,5.00,1.00
91804,7744,79,36.00,7.20
91805,154,7882,6.00,1.20
91806,4744,11468,3.00,0.60
91807,31058,9023,4.00,0.80
91808,33839,1106,54.00,10.80
91809,21483,6253,2.00,0.40
91810,23867,3748,22.00,4.40
91811,29985,3242,16.00,3.20
91812,12623,1337,30.00,6.00
91813,13943,2925,5.00,1.00
91814,34731,6997,27.00,5.40
91815,32616,14514,2.00,0.40
91816,31392,1167,35.00,7.00
91817,22245,25,30.00,6.00
91818,17521,10247,9.00,1.80
91819,23734,993,8.00,1.60
91820,21742,6447,36.00,7.20
91821,12771,9678,24.00,4.80
91822,8651,12980,44.00,8.80
91823,18922,3323,5.00,1.00
91824,18713,2520,50.00,10.00
91825,17290,1540,9.00,1.80
91826,30135,4604,48.00,9.60
91827,7902,8715,5.00,1.00
91828,19485,1265,4.00,0.80
91829,5351,5593,35.00,7.00
91830,9111,3448,15.00,3.00
91831,23910,8376,2.00,0.40
91832,2307,2681,4.00,0.80
91833,31073,3359,15.00,3.00
91834,29526,5619,25.00,5.00
91835,37234,1283,6.00,1.20
91836,20724,13429,12.00,2.40
91837,4381,2097,18.00,3.60
91838,13349,5902,18.00,3.60
91839,14106,8777,2.00,0.40
91840,37344,9515,3.00,0.60
91841,9150,8930,18.00,3.60
91842,22827,1357,40.00,8.00
91843,337,2525,6.00,1.20
91844,15645,4568,10.00,2.00
91845,20640,3723,6.00,1.20
91846,19757,12742,12.00,2.40
91847,33419,8538,4.00,0.80
91848,11030,11820,2.00,0.40
91849,4592,13781,7.50,1.50
91850,3996,5528,10.00,2.00
91851,7744,8850,35.00,7.00
91852,19646,3660,15.00,3.00
91853,37313,7357,15.00,3.00
91854,15897,1871,24.00,4.80
91855,6062,12800,6.00,1.20
91856,34294,14559,5.00,1.00
91857,29989,13415,4.00,0.80
91858,15949,8633,18.00,3.60
91859,21402,13875,10.00,2.00
91860,25050,4608,75.00,15.00
91861,23315,14261,7.50,1.50
