inventory_id,condition,status,equipment_id
12468,Excellent,Maintenance,48
12469,Good,Available,41
12470,Excellent,Available,28
12471,Good,Available,68
12472,Fair,Rented,20
12473,Good,Available,8
12474,Maintenance Required,Maintenance,14
12475,Maintenance Required,Available,50
12476,Good,Maintenance,21
12477,Fair,Maintenance,12
12478,Maintenance Required,Available,65
12479,Excellent,Rented,56
12480,Excellent,Available,71
12481,Good,Rented,34
12482,Excellent,Available,12
12483,Good,Available,31
12484,Maintenance Required,Available,49
12485,Good,Available,37
12486,Fair,Available,60
12487,Good,Available,7
12488,Maintenance Required,Rented,19
12489,Fair,Available,71
12490,Maintenance Required,Available,51
12491,Fair,Available,14
12492,Excellent,Rented,52
12493,Maintenance Required,Available,1
12494,Fair,Rented,8
12495,Maintenance Required,Rented,66
12496,Excellent,Available,54
12497,Good,Maintenance,61
12498,Excellent,Available,49
12499,Good,Available,61
12500,Fair,Maintenance,58
12501,Good,Rented,4
12502,Maintenance Required,Available,77
12503,Good,Available,64
12504,Maintenance Required,Maintenance,15
12505,Fair,Rented,75
12506,Good,Available,48
12507,Fair,Available,61
12508,Fair,Maintenance,51
12509,Fair,Available,75
12510,Maintenance Required,Maintenance,71
12511,Fair,Available,38
12512,Excellent,Rented,72
12513,Fair,Available,67
12514,Fair,Rented,39
12515,Fair,Available,74
12516,Good,Maintenance,59
12517,Fair,Rented,9
12518,Maintenance Required,Available,58
12519,Excellent,Available,68
12520,Excellent,Available,55
12521,Good,Available,3
12522,Maintenance Required,Rented,21
12523,Excellent,Rented,28
12524,Fair,Maintenance,80
12525,Good,Maintenance,64
12526,Maintenance Required,Maintenance,58
12527,Maintenance Required,Available,60
12528,Maintenance Required,Available,75
12529,Excellent,Maintenance,64
12530,Maintenance Required,Available,11
12531,Fair,Available,30
12532,Maintenance Required,Available,75
12533,Maintenance Required,Available,74
12534,Excellent,Rented,15
12535,Maintenance Required,Available,41
12536,Fair,Available,37
12537,Excellent,Available,53
12538,Excellent,Maintenance,16
12539,Maintenance Required,Available,13
12540,Maintenance Required,Maintenance,56
12541,Maintenance Required,Available,54
12542,Good,Available,59
12543,Good,Rented,23
12544,Maintenance Required,Available,27
12545,Maintenance Required,Maintenance,9
12546,Fair,Available,23
12547,Excellent,Available,54
12548,Excellent,Rented,6
12549,Maintenance Required,Available,61
12550,Maintenance Required,Available,55
12551,Maintenance Required,Maintenance,48
12552,Fair,Rented,12
12553,Excellent,Available,2
12554,Good,Maintenance,80
12555,Fair,Available,33
12556,Maintenance Required,Available,11
12557,Excellent,Rented,50
12558,Fair,Available,14
12559,Maintenance Required,Rented,1
12560,Good,Maintenance,45
12561,Good,Available,43
12562,Fair,Available,5
12563,Maintenance Required,Maintenance,48
12564,Fair,Maintenance,52
12565,Good,Available,24
12566,Excellent,Available,17
12567,Fair,Maintenance,50
12568,Maintenance Required,Available,62
12569,Fair,Available,15
12570,Excellent,Available,18
12571,Excellent,Available,65
12572,Good,Available,37
12573,Maintenance Required,Available,49
12574,Maintenance Required,Available,9
12575,Maintenance Required,Rented,36
12576,Maintenance Required,Available,68
12577,Excellent,Rented,72
12578,Maintenance Required,Available,79
12579,Excellent,Rented,16
12580,Excellent,Available,62
12581,Excellent,Available,31
12582,Fair,Maintenance,50
12583,Maintenance Required,Available,29
12584,Excellent,Available,78
12585,Maintenance Required,Available,53
12586,Excellent,Available,70
12587,Maintenance Required,Available,55
12588,Good,Available,22
12589,Maintenance Required,Available,70
12590,Good,Available,4
12591,Excellent,Available,31
12592,Maintenance Required,Available,4
12593,Fair,Rented,78
12594,Good,Available,71
12595,Excellent,Available,68
12596,Excellent,Maintenance,51
12597,Fair,Rented,19
12598,Excellent,Rented,39
12599,Fair,Available,73
12600,Fair,Available,40
12601,Maintenance Required,Available,15
12602,Maintenance Required,Rented,49
12603,Maintenance Required,Available,12
12604,Good,Available,12
12605,Good,Maintenance,31
12606,Excellent,Available,48
12607,Maintenance Required,Rented,76
12608,Excellent,Available,11
12609,Excellent,Rented,18
12610,Excellent,Maintenance,44
12611,Good,Rented,59
12612,Excellent,Available,61
12613,Excellent,Maintenance,10
12614,Good,Available,29
12615,Excellent,Available,78
12616,Excellent,Rented,44
12617,Good,Maintenance,61
12618,Good,Available,11
12619,Good,Available,35
12620,Fair,Maintenance,12
12621,Fair,Available,8
12622,Good,Available,62
12623,Maintenance Required,Rented,11
12624,Maintenance Required,Rented,45
12625,Good,Available,24
12626,Good,Maintenance,14
12627,Fair,Available,50
12628,Fair,Available,32
12629,Excellent,Maintenance,7
12630,Good,Available,46
12631,Fair,Maintenance,24
12632,Fair,Available,23
12633,Excellent,Rented,34
12634,Excellent,Available,56
12635,Good,Available,74
12636,Excellent,Maintenance,18
12637,Maintenance Required,Available,63
12638,Maintenance Required,Available,70
12639,Good,Maintenance,71
12640,Fair,Available,22
12641,Excellent,Available,76
12642,Good,Available,29
12643,Maintenance Required,Available,15
12644,Fair,Rented,36
12645,Fair,Available,8
12646,Good,Available,66
12647,Excellent,Maintenance,68
12648,Excellent,Rented,53
12649,Excellent,Maintenance,66
12650,Excellent,Available,64
12651,Good,Maintenance,44
12652,Maintenance Required,Available,40
12653,Fair,Available,20
12654,Fair,Rented,8
12655,Good,Rented,8
12656,Fair,Maintenance,47
12657,Fair,Rented,24
12658,Maintenance Required,Available,4
12659,Good,Maintenance,62
12660,Fair,Rented,1
12661,Excellent,Available,74
12662,Good,Available,57
12663,Maintenance Required,Available,30
12664,Maintenance Required,Available,24
12665,Maintenance Required,Available,50
12666,Maintenance Required,Available,50
12667,Excellent,Available,64
12668,Fair,Available,19
12669,Good,Rented,5
12670,Excellent,Available,21
12671,Good,Available,69
12672,Good,Available,71
12673,Excellent,Available,3
12674,Excellent,Maintenance,29
12675,Fair,Available,31
12676,Good,Available,43
12677,Good,Available,9
12678,Maintenance Required,Available,7
12679,Good,Maintenance,11
12680,Good,Maintenance,60
12681,Maintenance Required,Available,70
12682,Maintenance Required,Rented,68
12683,Good,Available,10
12684,Good,Available,39
12685,Maintenance Required,Rented,65
12686,Excellent,Maintenance,65
12687,Excellent,Rented,1
12688,Maintenance Required,Available,59
12689,Maintenance Required,Rented,21
12690,Maintenance Required,Maintenance,5
12691,Good,Available,48
12692,Excellent,Available,32
12693,Fair,Available,68
12694,Good,Available,9
12695,Fair,Available,59
12696,Fair,Available,69
12697,Fair,Available,75
12698,Good,Available,36
12699,Fair,Available,27
12700,Good,Available,6
12701,Fair,Available,72
12702,Excellent,Maintenance,9
12703,Good,Available,68
12704,Excellent,Available,57
12705,Maintenance Required,Available,67
12706,Fair,Available,69
12707,Fair,Maintenance,11
12708,Maintenance Required,Available,77
12709,Excellent,Maintenance,51
12710,Good,Available,58
12711,Maintenance Required,Rented,33
12712,Fair,Available,64
12713,Excellent,Rented,66
12714,Good,Available,56
12715,Good,Available,25
12716,Excellent,Available,61
12717,Excellent,Rented,2
12718,Excellent,Maintenance,20
12719,Maintenance Required,Available,67
12720,Maintenance Required,Maintenance,37
12721,Excellent,Rented,26
12722,Excellent,Available,72
12723,Maintenance Required,Available,10
12724,Excellent,Maintenance,79
12725,Maintenance Required,Available,3
12726,Fair,Available,35
12727,Maintenance Required,Available,15
12728,Good,Available,74
12729,Maintenance Required,Rented,4
12730,Excellent,Available,9
12731,Fair,Maintenance,62
12732,Good,Available,38
12733,Fair,Rented,21
12734,Excellent,Maintenance,60
12735,Excellent,Rented,28
12736,Maintenance Required,Available,38
12737,Excellent,Maintenance,75
12738,Fair,Available,62
12739,Good,Available,44
12740,Good,Available,35
12741,Fair,Available,78
12742,Good,Available,31
12743,Maintenance Required,Maintenance,9
12744,Fair,Available,48
12745,Good,Available,18
12746,Maintenance Required,Maintenance,36
12747,Fair,Available,29
12748,Maintenance Required,Maintenance,16
12749,Good,Rented,64
12750,Maintenance Required,Available,61
12751,Fair,Available,7
12752,Maintenance Required,Available,73
12753,Fair,Available,65
12754,Excellent,Rented,60
12755,Maintenance Required,Available,80
12756,Fair,Available,54
12757,Good,Maintenance,47
12758,Fair,Available,21
12759,Fair,Rented,27
12760,Maintenance Required,Available,56
12761,Fair,Available,48
12762,Maintenance Required,Rented,1
12763,Fair,Available,67
12764,Good,Available,44
12765,Good,Rented,66
12766,Good,Available,75
12767,Excellent,Available,71
12768,Maintenance Required,Available,13
12769,Good,Maintenance,15
12770,Good,Available,70
12771,Excellent,Available,22
12772,Maintenance Required,Available,46
12773,Good,Available,58
12774,Maintenance Required,Available,69
12775,Excellent,Available,53
12776,Maintenance Required,Available,70
12777,Excellent,Available,75
12778,Fair,Available,56
12779,Fair,Maintenance,53
12780,Fair,Available,5
12781,Fair,Available,66
12782,Maintenance Required,Rented,38
12783,Fair,Available,31
12784,Excellent,Maintenance,31
12785,Fair,Maintenance,68
12786,Fair,Available,59
12787,Good,Available,50
12788,Fair,Available,22
12789,Good,Available,53
12790,Maintenance Required,Available,55
12791,Good,Available,24
12792,Excellent,Rented,19
12793,Good,Available,74
12794,Good,Maintenance,16
12795,Excellent,Available,74
12796,Fair,Available,4
12797,Good,Rented,3
12798,Excellent,Available,11
12799,Excellent,Available,67
12800,Maintenance Required,Available,59
12801,Maintenance Required,Available,43
12802,Good,Available,32
12803,Fair,Rented,76
12804,Maintenance Required,Rented,74
12805,Fair,Available,66
12806,Fair,Rented,26
12807,Fair,Maintenance,36
12808,Fair,Available,20
12809,Good,Rented,52
12810,Good,Available,27
12811,Excellent,Available,2
12812,Fair,Rented,1
12813,Maintenance Required,Rented,13
12814,Good,Available,20
12815,Fair,Available,23
12816,Excellent,Available,6
12817,Excellent,Maintenance,68
12818,Excellent,Available,37
12819,Excellent,Available,14
12820,Fair,Available,76
12821,Maintenance Required,Maintenance,7
12822,Maintenance Required,Available,14
12823,Fair,Rented,13
12824,Maintenance Required,Rented,45
12825,Maintenance Required,Available,31
12826,Excellent,Available,64
12827,Maintenance Required,Available,31
12828,Fair,Available,59
12829,Good,Available,33
12830,Fair,Available,31
12831,Maintenance Required,Available,34
12832,Good,Maintenance,17
12833,Maintenance Required,Rented,39
12834,Excellent,Available,50
12835,Maintenance Required,Available,79
12836,Excellent,Maintenance,74
12837,Good,Rented,12
12838,Good,Available,14
12839,Excellent,Available,72
12840,Fair,Available,13
12841,Fair,Maintenance,70
12842,Excellent,Available,39
12843,Maintenance Required,Available,40
12844,Excellent,Maintenance,56
12845,Maintenance Required,Maintenance,33
12846,Fair,Available,48
12847,Fair,Rented,77
12848,Maintenance Required,Rented,73
12849,Fair,Rented,47
12850,Good,Available,9
12851,Excellent,Available,38
12852,Fair,Available,11
12853,Excellent,Available,23
12854,Excellent,Available,4
12855,Maintenance Required,Rented,4
12856,Fair,Available,22
12857,Excellent,Available,3
12858,Maintenance Required,Available,14
12859,Excellent,Maintenance,24
12860,Good,Available,39
12861,Good,Available,23
12862,Good,Available,67
12863,Fair,Rented,11
12864,Maintenance Required,Available,59
12865,Excellent,Available,37
12866,Good,Available,58
12867,Maintenance Required,Available,6
12868,Maintenance Required,Available,41
12869,Maintenance Required,Available,28
12870,Maintenance Required,Rented,65
12871,Maintenance Required,Maintenance,33
12872,Fair,Available,76
12873,Good,Available,47
12874,Fair,Available,69
12875,Fair,Maintenance,41
12876,Fair,Available,74
12877,Fair,Available,41
12878,Good,Rented,38
12879,Fair,Available,7
12880,Maintenance Required,Available,71
12881,Good,Available,37
12882,Fair,Maintenance,70
12883,Excellent,Rented,52
12884,Excellent,Available,34
12885,Good,Available,39
12886,Maintenance Required,Maintenance,7
12887,Good,Rented,25
12888,Maintenance Required,Maintenance,43
12889,Excellent,Available,7
12890,Excellent,Maintenance,46
12891,Excellent,Rented,70
12892,Fair,Maintenance,26
12893,Fair,Available,37
12894,Excellent,Available,45
12895,Maintenance Required,Available,24
12896,Maintenance Required,Available,31
12897,Maintenance Required,Rented,33
12898,Excellent,Maintenance,65
12899,Fair,Rented,71
12900,Good,Available,71
12901,Fair,Available,7
12902,Good,Available,68
12903,Excellent,Available,40
12904,Fair,Available,59
12905,Maintenance Required,Available,34
12906,Fair,Available,16
12907,Fair,Available,76
12908,Good,Rented,31
12909,Good,Rented,74
12910,Good,Available,70
12911,Good,Available,5
12912,Excellent,Available,16
12913,Fair,Maintenance,45
12914,Excellent,Available,67
12915,Excellent,Rented,50
12916,Good,Available,47
12917,Good,Available,75
12918,Maintenance Required,Rented,80
12919,Good,Available,56
12920,Excellent,Rented,78
12921,Excellent,Available,49
12922,Maintenance Required,Rented,42
12923,Excellent,Available,25
12924,Fair,Available,46
12925,Maintenance Required,Available,25
12926,Good,Available,29
12927,Good,Available,77
12928,Excellent,Available,20
12929,Excellent,Available,72
12930,Good,Maintenance,6
12931,Maintenance Required,Available,63
12932,Excellent,Available,71
12933,Maintenance Required,Maintenance,58
12934,Excellent,Maintenance,77
12935,Maintenance Required,Available,52
12936,Maintenance Required,Rented,54
12937,Fair,Available,66
12938,Excellent,Rented,26
12939,Excellent,Maintenance,42
12940,Good,Available,70
12941,Excellent,Available,69
12942,Good,Available,63
12943,Excellent,Available,78
12944,Excellent,Available,35
12945,Good,Maintenance,40
12946,Fair,Rented,30
12947,Fair,Rented,80
12948,Fair,Available,32
12949,Fair,Available,76
12950,Good,Available,63
12951,Excellent,Available,67
12952,Good,Available,44
12953,Fair,Maintenance,67
12954,Good,Available,53
12955,Good,Available,5
12956,Excellent,Available,29
12957,Excellent,Maintenance,2
12958,Maintenance Required,Maintenance,18
12959,Excellent,Available,52
12960,Good,Maintenance,63
12961,Fair,Available,46
12962,Fair,Available,47
12963,Excellent,Maintenance,45
12964,Maintenance Required,Rented,12
12965,Fair,Available,12
12966,Maintenance Required,Available,50
12967,Fair,Available,38
12968,Maintenance Required,Rented,53
12969,Fair,Available,1
12970,Excellent,Maintenance,12
12971,Excellent,Available,6
12972,Fair,Maintenance,51
12973,Good,Available,14
12974,Maintenance Required,Available,76
12975,Fair,Rented,68
12976,Good,Available,35
12977,Maintenance Required,Available,20
12978,Excellent,Rented,28
12979,Excellent,Available,63
12980,Good,Rented,47
12981,Fair,Rented,23
12982,Maintenance Required,Available,45
12983,Maintenance Required,Available,27
12984,Good,Available,33
12985,Excellent,Maintenance,70
12986,Excellent,Available,8
12987,Good,Available,4
12988,Excellent,Available,23
12989,Maintenance Required,Rented,17
12990,Excellent,Rented,49
12991,Good,Available,51
12992,Fair,Rented,75
12993,Maintenance Required,Available,70
12994,Excellent,Available,39
12995,Fair,Maintenance,17
12996,Good,Available,37
12997,Good,Rented,62
12998,Good,Available,33
12999,Fair,Available,80
13000,Maintenance Required,Maintenance,37
13001,Excellent,Available,73
13002,Maintenance Required,Available,56
13003,Excellent,Rented,56
13004,Fair,Maintenance,68
13005,Excellent,Available,65
13006,Good,Maintenance,50
13007,Maintenance Required,Maintenance,17
13008,Excellent,Available,40
13009,Fair,Available,45
13010,Maintenance Required,Available,76
13011,Good,Available,28
13012,Maintenance Required,Available,78
13013,Good,Available,29
13014,Fair,Available,22
13015,Excellent,Available,64
13016,Maintenance Required,Available,79
13017,Fair,Available,36
13018,Good,Available,50
13019,Fair,Rented,50
13020,Maintenance Required,Available,33
13021,Excellent,Available,73
13022,Excellent,Available,13
13023,Fair,Available,10
13024,Excellent,Maintenance,22
13025,Fair,Maintenance,12
13026,Excellent,Available,46
13027,Maintenance Required,Maintenance,26
13028,Maintenance Required,Rented,68
13029,Good,Available,5
13030,Good,Available,19
13031,Excellent,Available,13
13032,Fair,Available,75
13033,Fair,Available,23
13034,Fair,Available,74
13035,Excellent,Available,58
13036,Maintenance Required,Rented,11
13037,Excellent,Available,70
13038,Good,Available,12
13039,Maintenance Required,Available,36
13040,Good,Available,62
13041,Excellent,Available,66
13042,Fair,Available,11
13043,Maintenance Required,Available,29
13044,Fair,Available,57
13045,Fair,Available,36
13046,Good,Available,57
13047,Excellent,Rented,1
13048,Fair,Maintenance,44
13049,Maintenance Required,Available,59
13050,Excellent,Available,58
13051,Excellent,Rented,73
13052,Fair,Available,51
13053,Maintenance Required,Available,12
13054,Maintenance Required,Available,72
13055,Excellent,Available,20
13056,Excellent,Available,56
13057,Excellent,Available,62
13058,Good,Available,62
13059,Fair,Available,17
13060,Excellent,Maintenance,26
13061,Fair,Available,52
13062,Fair,Available,50
13063,Excellent,Available,13
13064,Excellent,Available,35
13065,Fair,Available,67
13066,Excellent,Maintenance,67
13067,Good,Available,35
13068,Maintenance Required,Available,60
13069,Excellent,Maintenance,79
13070,Maintenance Required,Available,60
13071,Excellent,Available,74
13072,Excellent,Maintenance,13
13073,Excellent,Maintenance,64
13074,Excellent,Available,59
13075,Fair,Maintenance,58
13076,Maintenance Required,Rented,16
13077,Maintenance Required,Available,9
13078,Maintenance Required,Available,56
13079,Maintenance Required,Rented,74
13080,Fair,Available,64
13081,Good,Available,55
13082,Fair,Available,26
13083,Fair,Rented,67
13084,Fair,Available,79
13085,Fair,Available,9
13086,Fair,Available,11
13087,Fair,Available,52
13088,Excellent,Available,14
13089,Maintenance Required,Maintenance,49
13090,Good,Available,63
13091,Excellent,Maintenance,66
13092,Excellent,Available,42
13093,Maintenance Required,Rented,79
13094,Fair,Rented,58
13095,Maintenance Required,Maintenance,13
13096,Fair,Available,41
13097,Good,Available,18
13098,Fair,Available,26
13099,Good,Maintenance,50
13100,Fair,Rented,49
13101,Good,Maintenance,13
13102,Maintenance Required,Available,46
13103,Excellent,Rented,6
13104,Fair,Available,71
13105,Good,Available,9
13106,Excellent,Available,35
13107,Maintenance Required,Maintenance,29
13108,Good,Available,79
13109,Excellent,Available,26
13110,Maintenance Required,Available,60
13111,Excellent,Maintenance,36
13112,Good,Rented,51
13113,Good,Available,19
13114,Fair,Available,45
13115,Maintenance Required,Available,57
13116,Excellent,Maintenance,16
13117,Fair,Available,71
13118,Maintenance Required,Available,24
13119,Good,Available,57
13120,Maintenance Required,Rented,56
13121,Fair,Maintenance,48
13122,Fair,Maintenance,2
13123,Good,Available,64
13124,Maintenance Required,Available,31
13125,Maintenance Required,Available,31
13126,Excellent,Maintenance,48
13127,Good,Available,67
13128,Good,Maintenance,52
13129,Excellent,Rented,34
13130,Fair,Maintenance,7
13131,Maintenance Required,Available,54
13132,Fair,Available,75
13133,Excellent,Maintenance,58
13134,Maintenance Required,Available,9
13135,Excellent,Available,58
13136,Maintenance Required,Available,35
13137,Good,Maintenance,1
13138,Good,Available,69
13139,Maintenance Required,Maintenance,75
13140,Excellent,Maintenance,63
13141,Maintenance Required,Available,57
13142,Fair,Available,9
13143,Good,Available,39
13144,Good,Available,37
13145,Good,Maintenance,6
13146,Good,Available,74
13147,Excellent,Available,13
13148,Maintenance Required,Available,52
13149,Excellent,Maintenance,5
13150,Fair,Available,24
13151,Maintenance Required,Available,19
13152,Good,Available,76
13153,Excellent,Maintenance,66
13154,Good,Available,8
13155,Excellent,Rented,25
13156,Fair,Maintenance,14
13157,Good,Available,71
13158,Fair,Available,43
13159,Good,Rented,4
13160,Maintenance Required,Maintenance,46
13161,Excellent,Maintenance,48
13162,Fair,Maintenance,64
13163,Fair,Rented,71
13164,Fair,Maintenance,57
13165,Good,Available,20
13166,Maintenance Required,Available,22
13167,Fair,Available,22
13168,Maintenance Required,Available,39
13169,Excellent,Rented,60
13170,Good,Rented,38
13171,Fair,Available,47
13172,Maintenance Required,Available,53
13173,Fair,Available,20
13174,Excellent,Available,4
13175,Excellent,Available,56
13176,Fair,Available,21
13177,Excellent,Available,71
13178,Excellent,Rented,53
13179,Good,Available,51
13180,Maintenance Required,Maintenance,3
13181,Maintenance Required,Available,21
13182,Maintenance Required,Maintenance,12
13183,Maintenance Required,Available,35
13184,Good,Available,3
13185,Good,Available,49
13186,Excellent,Available,40
13187,Good,Available,76
13188,Good,Available,33
13189,Fair,Available,75
13190,Fair,Rented,1
13191,Maintenance Required,Available,68
13192,Maintenance Required,Available,19
13193,Good,Available,63
13194,Good,Rented,59
13195,Excellent,Maintenance,27
13196,Maintenance Required,Available,72
13197,Excellent,Available,56
13198,Maintenance Required,Available,35
13199,Good,Rented,3
13200,Fair,Available,37
13201,Excellent,Maintenance,61
13202,Excellent,Rented,80
13203,Good,Available,62
13204,Excellent,Available,19
13205,Excellent,Available,19
13206,Excellent,Rented,36
13207,Excellent,Available,72
13208,Maintenance Required,Available,56
13209,Good,Maintenance,77
13210,Maintenance Required,Available,2
13211,Good,Maintenance,25
13212,Good,Rented,38
13213,Good,Available,15
13214,Fair,Rented,19
13215,Maintenance Required,Available,8
13216,Good,Available,73
13217,Fair,Rented,17
13218,Maintenance Required,Available,13
13219,Excellent,Available,7
13220,Fair,Available,65
13221,Excellent,Available,34
13222,Fair,Available,29
13223,Fair,Rented,55
13224,Good,Maintenance,51
13225,Excellent,Maintenance,62
13226,Excellent,Available,6
13227,Maintenance Required,Available,6
13228,Fair,Rented,31
13229,Maintenance Required,Maintenance,46
13230,Maintenance Required,Available,35
13231,Maintenance Required,Available,52
13232,Fair,Rented,54
13233,Maintenance Required,Rented,55
13234,Maintenance Required,Available,51
13235,Excellent,Available,74
13236,Excellent,Rented,39
13237,Fair,Available,75
13238,Good,Available,28
13239,Good,Available,19
13240,Fair,Available,55
13241,Good,Available,26
13242,Good,Available,37
13243,Maintenance Required,Available,40
13244,Excellent,Available,2
13245,Good,Available,74
13246,Excellent,Available,80
13247,Excellent,Maintenance,43
13248,Good,Rented,72
13249,Excellent,Available,47
13250,Excellent,Available,52
13251,Excellent,Maintenance,77
13252,Maintenance Required,Rented,30
13253,Good,Maintenance,46
13254,Excellent,Available,59
13255,Maintenance Required,Maintenance,42
13256,Fair,Available,28
13257,Excellent,Rented,3
13258,Excellent,Maintenance,46
13259,Excellent,Available,43
13260,Fair,Available,42
13261,Good,Rented,15
13262,Excellent,Available,36
13263,Fair,Available,78
13264,Excellent,Maintenance,20
13265,Fair,Available,43
13266,Excellent,Available,25
13267,Fair,Available,13
13268,Fair,Maintenance,74
13269,Fair,Maintenance,79
13270,Fair,Available,23
13271,Maintenance Required,Available,78
13272,Maintenance Required,Available,56
13273,Good,Rented,42
13274,Excellent,Maintenance,6
13275,Excellent,Rented,12
13276,Good,Available,1
13277,Excellent,Available,71
13278,Fair,Available,20
13279,Good,Rented,69
13280,Fair,Available,10
13281,Excellent,Rented,80
13282,Good,Available,75
13283,Fair,Available,54
13284,Excellent,Available,40
13285,Fair,Rented,13
13286,Maintenance Required,Available,71
13287,Excellent,Available,49
13288,Good,Rented,64
13289,Good,Available,2
13290,Good,Maintenance,48
13291,Fair,Available,33
13292,Fair,Available,27
13293,Maintenance Required,Rented,75
13294,Excellent,Available,29
13295,Good,Available,14
13296,Excellent,Available,26
13297,Good,Available,40
13298,Maintenance Required,Rented,49
13299,Excellent,Available,17
13300,Good,Available,49
13301,Good,Maintenance,43
13302,Fair,Available,36
13303,Excellent,Available,50
13304,Maintenance Required,Available,38
13305,Excellent,Available,17
13306,Fair,Maintenance,71
13307,Fair,Available,72
13308,Fair,Available,58
13309,Good,Rented,80
13310,Excellent,Rented,8
13311,Excellent,Available,38
13312,Fair,Available,25
13313,Good,Rented,28
13314,Fair,Available,80
13315,Fair,Available,57
13316,Excellent,Available,65
13317,Fair,Rented,58
13318,Good,Available,48
13319,Fair,Maintenance,42
13320,Maintenance Required,Maintenance,31
13321,Excellent,Available,49
13322,Fair,Maintenance,26
13323,Excellent,Available,63
13324,Maintenance Required,Available,1
13325,Excellent,Rented,6
13326,Fair,Maintenance,17
13327,Maintenance Required,Available,41
13328,Maintenance Required,Rented,50
13329,Good,Available,57
13330,Maintenance Required,Available,28
13331,Maintenance Required,Available,67
13332,Maintenance Required,Available,27
13333,Maintenance Required,Available,40
13334,Excellent,Available,16
13335,Fair,Available,11
13336,Good,Maintenance,46
13337,Fair,Available,30
13338,Good,Maintenance,57
13339,Excellent,Available,20
13340,Fair,Maintenance,54
13341,Excellent,Available,49
13342,Good,Maintenance,7
13343,Fair,Available,60
13344,Maintenance Required,Available,59
13345,Fair,Maintenance,50
13346,Good,Available,11
13347,Maintenance Required,Maintenance,44
13348,Good,Available,21
13349,Good,Available,37
13350,Excellent,Rented,42
13351,Fair,Available,70
13352,Good,Maintenance,76
13353,Maintenance Required,Available,29
13354,Good,Rented,51
13355,Good,Available,26
13356,Excellent,Maintenance,80
13357,Fair,Rented,18
13358,Maintenance Required,Available,65
13359,Fair,Available,46
13360,Excellent,Available,54
13361,Maintenance Required,Maintenance,16
13362,Fair,Maintenance,50
13363,Maintenance Required,Maintenance,24
13364,Fair,Maintenance,77
13365,Good,Maintenance,15
13366,Fair,Available,53
13367,Good,Rented,37
13368,Excellent,Maintenance,64
13369,Excellent,Available,45
13370,Fair,Available,80
13371,Maintenance Required,Available,30
13372,Maintenance Required,Rented,40
13373,Excellent,Available,21
13374,Fair,Available,70
13375,Excellent,Available,6
13376,Excellent,Maintenance,58
13377,Good,Available,23
13378,Maintenance Required,Available,76
13379,Good,Available,61
13380,Good,Maintenance,66
13381,Fair,Available,34
13382,Excellent,Maintenance,57
13383,Fair,Available,4
13384,Excellent,Available,42
13385,Fair,Available,70
13386,Excellent,Rented,21
13387,Fair,Rented,40
13388,Maintenance Required,Available,48
13389,Fair,Available,51
13390,Good,Rented,65
13391,Fair,Rented,4
13392,Good,Available,6
13393,Excellent,Available,59
13394,Excellent,Rented,47
13395,Good,Available,66
13396,Excellent,Available,18
13397,Excellent,Available,48
13398,Maintenance Required,Maintenance,79
13399,Excellent,Maintenance,43
13400,Good,Available,56
13401,Good,Available,48
13402,Fair,Available,5
13403,Maintenance Required,Available,65
13404,Fair,Maintenance,30
13405,Fair,Available,9
13406,Good,Maintenance,21
13407,Maintenance Required,Rented,20
13408,Good,Available,5
13409,Fair,Available,75
13410,Fair,Available,72
13411,Good,Available,37
13412,Fair,Available,5
13413,Maintenance Required,Available,65
13414,Excellent,Available,74
13415,Maintenance Required,Rented,77
13416,Good,Available,31
13417,Maintenance Required,Available,31
13418,Good,Available,55
13419,Excellent,Available,27
13420,Maintenance Required,Available,10
13421,Fair,Available,78
13422,Maintenance Required,Available,62
13423,Fair,Available,17
13424,Maintenance Required,Available,51
13425,Fair,Rented,10
13426,Fair,Maintenance,61
13427,Good,Rented,49
13428,Maintenance Required,Available,37
13429,Excellent,Available,31
13430,Maintenance Required,Available,53
13431,Maintenance Required,Available,67
13432,Maintenance Required,Maintenance,17
13433,Excellent,Rented,59
13434,Fair,Available,43
13435,Good,Available,43
13436,Maintenance Required,Available,69
13437,Fair,Available,70
13438,Maintenance Required,Rented,24
13439,Maintenance Required,Available,16
13440,Fair,Rented,60
13441,Excellent,Available,8
13442,Excellent,Available,38
13443,Good,Maintenance,48
13444,Excellent,Available,58
13445,Excellent,Rented,48
13446,Fair,Maintenance,12
13447,Fair,Available,57
13448,Excellent,Maintenance,2
13449,Excellent,Rented,62
13450,Fair,Available,35
13451,Excellent,Available,61
13452,Good,Available,42
13453,Excellent,Available,54
13454,Fair,Available,42
13455,Fair,Available,24
13456,Maintenance Required,Maintenance,18
13457,Excellent,Available,24
13458,Excellent,Available,47
13459,Excellent,Maintenance,30
13460,Fair,Available,30
13461,Excellent,Rented,15
13462,Fair,Available,80
13463,Good,Available,46
13464,Fair,Available,27
13465,Maintenance Required,Available,8
13466,Excellent,Available,62
13467,Maintenance Required,Rented,63
13468,Excellent,Maintenance,60
13469,Maintenance Required,Available,8
13470,Excellent,Available,55
13471,Maintenance Required,Available,8
13472,Fair,Available,4
13473,Good,Available,12
13474,Fair,Available,71
13475,Fair,Available,13
13476,Maintenance Required,Maintenance,6
13477,Fair,Available,3
13478,Good,Available,67
13479,Excellent,Rented,29
13480,Good,Available,25
13481,Excellent,Available,56
13482,Good,Available,46
13483,Excellent,Available,38
13484,Fair,Available,32
13485,Excellent,Available,38
